PostId,PostTypeId,CreationDate,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount,ParentId,AcceptedAnswerId,Title,TagName
"75053270","1","2023-01-09 04:45:29","0","422","1","1","","","","Jenkins kubernetes build user permission problem","jenkins"
"75053280","1","2023-01-09 04:47:51","0","419","0","2","","","","SnowFlake DB deployment with GitLab-CI","gitlab-ci"
"75053360","1","2023-01-09 05:02:50","1","285","1","3","","","","Can't add ssh public keys on azure devops page","azure-devops"
"75053979","1","2023-01-09 06:54:16","0","311","1","0","","","75065254","How to get yesterday in compile time?","azure-devops"
"75054039","1","2023-01-09 07:02:33","0","408","2","0","","","","How to deploy on online and offline targets with Azure DevOps?","azure-devops"
"75054167","1","2023-01-09 07:19:29","0","573","1","0","","","","Jenkins BitBucket Error ""[WARNING] Reference path does not exist: Bitbucket url"" for submodule","jenkins"
"75054462","1","2023-01-09 07:58:51","0","212","1","0","","","","jenkins - list curent stages name for each parallel branch","jenkins"
"75055130","1","2023-01-09 09:13:26","1","2032","2","0","","","75055190","Resolving git diff error in Azure DevOps pipeline","azure-devops"
"75055296","1","2023-01-09 09:29:01","2","664","1","0","","","","WSL2 install via Packer","azure-devops"
"75055467","1","2023-01-09 09:45:39","0","1114","2","0","","","","In Github Actions: Dynamically select the environment value based on Dropdown Choice","github-actions"
"75055903","1","2023-01-09 10:27:18","0","113","1","1","","","75230849","Why HTTP 403 when saving config in Jenkins Configure Clouds?","jenkins"
"75056351","1","2023-01-09 11:04:48","0","82","1","1","","","75066652","Azure DevOps 2019 - Adding Script leads to change of the building agent","azure-devops"
"75056382","1","2023-01-09 11:06:50","0","352","1","0","","","75063449","Issue pulling from Gitlab private package registry","gitlab-ci"
"75056597","1","2023-01-09 11:25:47","1","286","0","6","","","","The command php artisan key:generate cause error when using in Github action CI flow (The laravel version is v9.46.0)","github-actions"
"75057213","1","2023-01-09 12:21:49","0","267","1","0","","","75057662","Is it possible to jump into a YAML template URL by clicking it in Azure DevOps Server","azure-devops"
"75057216","1","2023-01-09 12:22:08","0","206","1","0","","","","Will azure devops handle feature branch pull request that was rebased on another feature branch?","azure-devops"
"75057426","1","2023-01-09 12:40:52","2","103","0","0","","","","Is it possible to specify image used in steps according to the matrix strategy?","github-actions"
"75057654","1","2023-01-09 13:03:42","3","746","3","0","","","75163716","gitlab-runner passes wrong arguments to custom image","gitlab-ci"
"75058042","1","2023-01-09 13:33:06","1","461","1","2","","","","NameError: name 'pytest' is not defined - GitHub Actions","github-actions"
"75058180","1","2023-01-09 13:45:00","0","159","1","0","","","75409759","preserving a folder from being removed at build by github-action","github-actions"
"75058300","1","2023-01-09 13:55:55","0","147","1","0","","","","How to create different environments in azure devops and giving different names by parameters or by hand using terraform","azure-devops"
"75058566","1","2023-01-09 14:16:29","2","210","0","1","","","","How can I run RSpec tests on Gitlab CI using structure.sql for creating the DB?","gitlab-ci"
"75058956","1","2023-01-09 14:46:46","0","104","0","4","","","","Tick mark not displaying while using html-to-pdf github action","github-actions"
"75059678","1","2023-01-09 15:44:10","0","57","0","2","","","","Jenkins always told me ""Failed to connect to repository""","jenkins"
"75059856","1","2023-01-09 15:57:47","2","97","5","1","","","75062820","awk Can not Select Column with empty value","azure-devops"
"75059917","1","2023-01-09 16:02:23","0","507","1","0","","","75064818","Using Jira as Board and Azure Devops as CI/CD","azure-devops"
"75060113","1","2023-01-09 16:19:16","1","86","0","1","","","","WPF clickonce issue on azure devops","azure-devops"
"75060647","1","2023-01-09 17:03:29","0","924","2","0","","","75066140","Azure DevOps - Change PBI state when PBI is added to a sprint / iteration","azure-devops"
"75061237","1","2023-01-09 18:00:37","0","1341","3","11","","","75099020","npm test hangs after angular unit tests pass in Github Actions","github-actions"
"75061547","1","2023-01-09 18:29:52","0","245","1","3","","","75065926","Reverting a Pull Request Description","azure-devops"
"75061555","1","2023-01-09 18:30:39","-1","118","1","0","","","","How to use variable in shell command in jenkinsfile","jenkins"
"75061762","1","2023-01-09 18:53:25","0","92","1","1","","","75062966","Get each key and value from selected parameter environment json","jenkins"
"75061837","1","2023-01-09 19:01:14","14","12696","4","0","","","75061838","GitHub Actions - ""Node.js 12 actions are deprecated."" although I upgraded everything to v18","github-actions"
"75061897","1","2023-01-09 19:08:10","3","1443","1","3","","","","Github actions incorrectly thinks variable is a secret and so does not set outputs","github-actions"
"75062040","1","2023-01-09 19:22:58","1","186","0","0","","","","Azure Devops pipeline and Unity floating license server fails to get license on 2nd run","azure-devops"
"75062339","1","2023-01-09 19:59:01","1","552","2","0","","","75064597","Azure DevOps PowerShell - Can I build the variable string for a library group variable","azure-devops"
"75062555","1","2023-01-09 20:23:52","0","106","1","0","","","","Reading a slack topic programmatically","jenkins"
"75062568","1","2023-01-09 20:25:34","0","895","2","0","","","75066999","Running PMD in GitLab CI Script doesn't work unless echo command is added after the script runs","gitlab-ci"
"75062822","1","2023-01-09 20:55:13","1","252","1","0","","","","How do I auth in Jenkins CLI without showing my password","jenkins"
"75062985","1","2023-01-09 21:13:59","0","176","1","0","","","75066066","Azure DevOps - Check out current repo in PR triggered SecretScan pipeline","azure-devops"
"75063215","1","2023-01-09 21:41:11","0","1191","1","0","","","","How can I pass variable from gitlab script","gitlab-ci"
"75063476","1","2023-01-09 22:11:03","3","1598","2","1","","","75063526","Can I add a wait when using aws ecs run-task command in my deployment pipeline","circleci"
"75063703","1","2023-01-09 22:41:32","3","1741","0","0","","","","GitHub API: find status of required checks on a pull request towards protected branch, which are github actions","github-actions"
"75063789","1","2023-01-09 22:58:14","0","221","1","0","","","75064713","Syntax error in azure devops build pipeline | Publishing wiki via rest api","azure-devops"
"75064070","1","2023-01-09 23:47:11","0","885","1","0","","","75067155","Github Actions- expression function to set environment variable","github-actions"
"75064072","1","2023-01-09 23:47:30","0","151","0","3","","","","What is the process for reverting and cherry picking unwanted pull request from master while deploying it to master","azure-devops"
"75064116","1","2023-01-09 23:57:14","1","188","0","0","","","","How to execute a groovy script from a jenkins pipeline","jenkins"
"75064163","1","2023-01-10 00:07:00","4","237","0","0","","","","Configure azure credentials inside DotNetCoreCLI@2 task","azure-devops"
"75065547","1","2023-01-10 04:44:05","1","811","2","0","","","75069382","How can I mark a stage as FAILED but continue its execution in Jenkins?","jenkins"
"75065560","1","2023-01-10 04:46:38","0","179","1","0","","","","Creating Dynamic octopusdpeloy relese via github actions","github-actions"
"75065843","1","2023-01-10 05:31:03","1","529","1","7","","","75100055","Build image using terraform, and deploying to AWS ECR via CircleCI","circleci"
"75066714","1","2023-01-10 07:25:41","1","557","1","1","","","","Running testcontainers on Jenkins (AKS) inside Docker image","jenkins"
"75066995","1","2023-01-10 07:57:37","0","125","1","0","","","75067195","Azure Boards Missing Settings","azure-devops"
"75067172","1","2023-01-10 08:15:53","0","230","1","0","","","75068118","Searching for text in square brackets in Azure Boards Query Editor","azure-devops"
"75067354","1","2023-01-10 08:36:12","0","374","1","0","","","75071666","Output Variable in Maven Task Azure Pipeline","azure-devops"
"75067535","1","2023-01-10 08:51:46","0","67","0","4","","","","jenkins setup plugins installation failed","jenkins"
"75068319","1","2023-01-10 10:03:08","0","1236","1","2","","","75069180","How to set GitHub Actions ENV with python shell","github-actions"
"75068392","1","2023-01-10 10:09:04","0","49","1","0","","","75078732","Protect Tasks from modification in Azure Pipeline","azure-devops"
"75068436","1","2023-01-10 10:12:16","0","379","0","3","","","","VS19 + VS22 causes error - Visual Studio 2017 support for ARM64 is not installed","azure-devops"
"75068615","1","2023-01-10 10:27:07","0","174","2","0","","","","GitHub Workflow finish all before `push`","github-actions"
"75068695","1","2023-01-10 10:34:02","0","643","2","0","","","75077774","IF condition in AzurePowershell task in build pipeline","azure-devops"
"75069141","1","2023-01-10 11:15:11","0","1456","2","3","","","","How to publish an artifact of Azure Pipelines into the main branch of the repository?","azure-devops"
"75069291","1","2023-01-10 11:26:48","0","158","1","0","","","75072259","Azure DevOps single pipeline for multiple projects without multiple azure-pipelines.yml files","azure-devops"
"75069383","1","2023-01-10 11:35:12","0","130","0","3","","","","How to give policy to other branch than default in azuredevops by terraform","azure-devops"
"75069503","1","2023-01-10 11:45:18","1","1772","1","0","","","75069934","Increment version number in GitHub Actions","github-actions"
"75069692","1","2023-01-10 12:03:33","2","386","0","1","","","","How to automatically publish a GitHub Action to the Marketplace?","github-actions"
"75069782","1","2023-01-10 12:10:51","0","40","0","2","","","","How do I write a plugin to get the account creation date, total number of users & total number of licensed users in Jenkins?","jenkins"
"75070216","1","2023-01-10 12:47:10","2","335","1","2","","","","Jenkins Groovy function not being CPS transformed because of the use of Jenkins API","jenkins"
"75070377","1","2023-01-10 12:59:45","-1","57","1","0","","","","Multiple used work item in Prod Branch Pull Request","azure-devops"
"75070628","1","2023-01-10 13:23:44","2","1071","1","2","","","75072053","Jenkins pipeline: kubectl command not found","jenkins"
"75071511","1","2023-01-10 14:33:25","0","48","1","0","","","","Can I Use Jenkins to deploy Hyperledger Fabric Chaincode?","jenkins"
"75071595","1","2023-01-10 14:41:20","0","41","1","0","","","","Is it possible to run gitAction workflow on a newly created and randomly named branch?","github-actions"
"75071676","1","2023-01-10 14:47:52","0","522","1","0","","","","With CircleCI, is it possible to share an executor between two jobs","circleci"
"75072136","1","2023-01-10 15:24:29","0","1531","2","0","","","76379589","SonarCloud - Cannot setup coverage analysis for Azure DevOps pipeline","azure-devops"
"75072499","1","2023-01-10 15:50:54","1","195","0","4","","","","Run ADX script on cluster scope with bicep","azure-devops"
"75072509","1","2023-01-10 15:51:28","0","61","1","1","","","75099308","How I can run selenium?","gitlab-ci"
"75073271","1","2023-01-10 16:48:34","0","49","1","0","","","","Trigger specific branch workflow everytime when PR is created","github-actions"
"75073494","1","2023-01-10 17:08:05","-1","282","1","0","","","","Ansible rsync / synchronize fails when filename contain whitespaces and are enclosed in single quotes","jenkins"
"75073786","1","2023-01-10 17:34:10","3","571","2","1","","","","How do I write to a Python subprocess?","azure-devops"
